id,funded_amount,loan_amount,activity,sector,country_code,country,region,currency,posted_time,disbursed_time,funded_time,term_in_months,repayment_interval,date,Gender,funded_year
1100208,700.0,700.0,Livestock,Agriculture,EG,Egypt,Baniswef,EGP,2016-06-15,2016-06-05,2016-06-22,14.0,monthly,2016-06-15,female,2016
1101903,575.0,575.0,Retail,Retail,EG,Egypt,Baniswef,EGP,2016-06-19,2016-06-09,2016-06-26,14.0,monthly,2016-06-19,female,2016
1103538,1150.0,1150.0,Poultry,Agriculture,EG,Egypt,Baniswef,EGP,2016-06-21,2016-06-15,2016-06-27,14.0,monthly,2016-06-21,female,2016
1103535,575.0,575.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2016-06-21,2016-06-15,2016-06-27,14.0,monthly,2016-06-21,male,2016
1103543,575.0,575.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2016-06-21,2016-06-15,2016-06-28,14.0,monthly,2016-06-21,male,2016
1103527,575.0,575.0,Electrical Goods,Retail,EG,Egypt,Baniswef,EGP,2016-06-21,2016-06-15,2016-06-28,14.0,monthly,2016-06-21,male,2016
1105191,1150.0,1150.0,Dairy,Agriculture,EG,Egypt,Baniswef,EGP,2016-06-23,2016-06-15,2016-07-02,14.0,monthly,2016-06-23,female,2016
1105175,800.0,800.0,Livestock,Agriculture,EG,Egypt,Baniswef,EGP,2016-06-23,2016-06-15,2016-07-01,14.0,monthly,2016-06-23,female,2016
1105168,1700.0,1700.0,Cement,Construction,EG,Egypt,Baniswef,EGP,2016-06-23,2016-06-15,2016-07-18,14.0,monthly,2016-06-23,male,2016
1105187,350.0,350.0,Mobile Phones,Retail,EG,Egypt,Baniswef,EGP,2016-06-23,2016-06-15,2016-07-05,14.0,monthly,2016-06-23,male,2016
1105209,250.0,250.0,Poultry,Agriculture,EG,Egypt,Baniswef,EGP,2016-06-23,2016-06-15,2016-07-01,14.0,monthly,2016-06-23,female,2016
1105163,1150.0,1150.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2016-06-23,2016-06-15,2016-07-04,14.0,monthly,2016-06-23,female,2016
1105205,1700.0,1700.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2016-06-23,2016-07-01,2016-07-22,14.0,monthly,2016-06-23,male,2016
1105183,2275.0,2275.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2016-06-23,2016-07-01,2016-07-19,14.0,monthly,2016-06-23,male,2016
1105173,1375.0,1375.0,Livestock,Agriculture,EG,Egypt,Baniswef,EGP,2016-06-23,2016-06-15,2016-07-05,14.0,monthly,2016-06-23,female,2016
1105213,1700.0,1700.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2016-06-23,2016-07-01,2016-07-02,14.0,monthly,2016-06-23,female,2016
1106377,475.0,475.0,Livestock,Agriculture,EG,Egypt,Minia,EGP,2016-06-26,2016-06-15,2016-07-10,14.0,monthly,2016-06-26,male,2016
1106375,175.0,175.0,Cattle,Agriculture,EG,Egypt,Minia,EGP,2016-06-26,2016-06-15,2016-07-01,14.0,monthly,2016-06-26,male,2016
1106378,475.0,475.0,Dairy,Agriculture,EG,Egypt,Minia,EGP,2016-06-26,2016-06-15,2016-07-04,14.0,monthly,2016-06-26,male,2016
1106376,575.0,575.0,Livestock,Agriculture,EG,Egypt,Minia,EGP,2016-06-26,2016-06-15,2016-07-10,14.0,monthly,2016-06-26,male,2016
1106385,350.0,350.0,Livestock,Agriculture,EG,Egypt,Minia,EGP,2016-06-26,2016-06-15,2016-07-07,14.0,monthly,2016-06-26,male,2016
1106342,575.0,575.0,Auto Repair,Services,EG,Egypt,Minia,EGP,2016-06-26,2016-06-15,2016-07-07,14.0,monthly,2016-06-26,male,2016
1106380,575.0,575.0,Home Products Sales,Retail,EG,Egypt,Minia,EGP,2016-06-26,2016-06-15,2016-07-06,14.0,monthly,2016-06-26,female,2016
1106384,575.0,575.0,Livestock,Agriculture,EG,Egypt,Minia,EGP,2016-06-26,2016-06-15,2016-07-02,14.0,monthly,2016-06-26,female,2016
1106382,575.0,575.0,Dairy,Agriculture,EG,Egypt,Minia,EGP,2016-06-26,2016-06-15,2016-07-06,14.0,monthly,2016-06-26,female,2016
1106346,350.0,350.0,Animal Sales,Agriculture,EG,Egypt,Minia,EGP,2016-06-26,2016-06-15,2016-07-06,14.0,monthly,2016-06-26,male,2016
1106379,575.0,575.0,Veterinary Sales,Agriculture,EG,Egypt,Minia,EGP,2016-06-26,2016-06-15,2016-07-06,14.0,monthly,2016-06-26,male,2016
1110778,575.0,575.0,Electrical Goods,Retail,EG,Egypt,Baniswef,EGP,2016-07-03,2016-07-01,2016-07-18,14.0,monthly,2016-07-03,male,2016
1110782,575.0,575.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2016-07-03,2016-07-01,2016-07-12,14.0,monthly,2016-07-03,female,2016
1110779,350.0,350.0,Poultry,Agriculture,EG,Egypt,Baniswef,EGP,2016-07-03,2016-07-01,2016-07-11,14.0,monthly,2016-07-03,female,2016
1110776,350.0,350.0,Livestock,Agriculture,EG,Egypt,Baniswef,EGP,2016-07-03,2016-07-01,2016-07-10,14.0,monthly,2016-07-03,female,2016
1110781,575.0,575.0,Barber Shop,Services,EG,Egypt,Baniswef,EGP,2016-07-03,2016-07-01,2016-07-18,14.0,monthly,2016-07-03,male,2016
1110784,1150.0,1150.0,Retail,Retail,EG,Egypt,Baniswef,EGP,2016-07-03,2016-07-01,2016-07-19,14.0,monthly,2016-07-03,male,2016
1111181,925.0,925.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2016-07-04,2016-07-01,2016-07-19,14.0,monthly,2016-07-04,male,2016
1111177,1700.0,1700.0,Clothing Sales,Clothing,EG,Egypt,Baniswef,EGP,2016-07-04,2016-06-15,2016-07-22,14.0,monthly,2016-07-04,male,2016
1111176,575.0,575.0,Livestock,Agriculture,EG,Egypt,Baniswef,EGP,2016-07-04,2016-07-01,2016-07-13,14.0,monthly,2016-07-04,male,2016
1111722,350.0,350.0,Livestock,Agriculture,EG,Egypt,Minia,EGP,2016-07-05,2016-06-15,2016-07-12,14.0,monthly,2016-07-05,female,2016
1115038,575.0,575.0,Phone Accessories,Retail,EG,Egypt,Minia,EGP,2016-07-12,2016-07-03,2016-07-23,14.0,monthly,2016-07-12,male,2016
1115033,475.0,475.0,Poultry,Agriculture,EG,Egypt,Minia,EGP,2016-07-12,2016-07-03,2016-07-23,14.0,monthly,2016-07-12,female,2016
1115030,575.0,575.0,Clothing Sales,Clothing,EG,Egypt,Minia,EGP,2016-07-12,2016-07-03,2016-07-20,14.0,monthly,2016-07-12,female,2016
1115026,575.0,575.0,Grocery Store,Food,EG,Egypt,Minia,EGP,2016-07-12,2016-07-03,2016-07-21,14.0,monthly,2016-07-12,female,2016
1115024,575.0,575.0,Cattle,Agriculture,EG,Egypt,Minia,EGP,2016-07-12,2016-07-03,2016-07-20,14.0,monthly,2016-07-12,male,2016
1115056,475.0,475.0,Cattle,Agriculture,EG,Egypt,Minia,EGP,2016-07-12,2016-07-03,2016-07-20,14.0,monthly,2016-07-12,female,2016
1115021,475.0,475.0,Cattle,Agriculture,EG,Egypt,Minia,EGP,2016-07-12,2016-07-03,2016-07-20,14.0,monthly,2016-07-12,female,2016
1115019,575.0,575.0,Cattle,Agriculture,EG,Egypt,Minia,EGP,2016-07-12,2016-07-03,2016-07-20,14.0,monthly,2016-07-12,female,2016
1115028,575.0,575.0,Cattle,Agriculture,EG,Egypt,Minia,EGP,2016-07-12,2016-07-03,2016-07-29,14.0,monthly,2016-07-12,female,2016
1115051,575.0,575.0,Dairy,Agriculture,EG,Egypt,Minia,EGP,2016-07-12,2016-07-03,2016-07-21,14.0,monthly,2016-07-12,male,2016
1118307,575.0,575.0,Sewing,Services,EG,Egypt,Baniswef,EGP,2016-07-18,2016-07-20,2016-07-31,14.0,monthly,2016-07-18,male,2016
1118305,800.0,800.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2016-07-18,2016-07-20,2016-08-03,14.0,monthly,2016-07-18,female,2016
1118820,575.0,575.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2016-07-19,2016-07-20,2016-08-14,14.0,monthly,2016-07-19,male,2016
1118836,1150.0,1150.0,Clothing Sales,Clothing,EG,Egypt,Baniswef,EGP,2016-07-19,2016-07-20,2016-08-25,14.0,monthly,2016-07-19,male,2016
1118860,1150.0,1150.0,Clothing Sales,Clothing,EG,Egypt,Baniswef,EGP,2016-07-19,2016-07-20,2016-08-25,14.0,monthly,2016-07-19,male,2016
1118867,1150.0,1150.0,Carpentry,Construction,EG,Egypt,Baniswef,EGP,2016-07-19,2016-07-20,2016-08-11,14.0,monthly,2016-07-19,male,2016
1118868,1150.0,1150.0,Carpentry,Construction,EG,Egypt,Baniswef,EGP,2016-07-19,2016-07-20,2016-08-21,14.0,monthly,2016-07-19,male,2016
1118876,575.0,575.0,Motorcycle Repair,Services,EG,Egypt,Baniswef,EGP,2016-07-19,2016-07-20,2016-08-08,14.0,monthly,2016-07-19,male,2016
1118853,1150.0,1150.0,Services,Services,EG,Egypt,Baniswef,EGP,2016-07-19,2016-07-20,2016-08-24,14.0,monthly,2016-07-19,male,2016
1119828,575.0,575.0,Cattle,Agriculture,EG,Egypt,Minia,EGP,2016-07-20,2016-07-20,2016-08-09,14.0,monthly,2016-07-20,male,2016
1119832,575.0,575.0,Cattle,Agriculture,EG,Egypt,Minia,EGP,2016-07-20,2016-07-20,2016-08-13,14.0,monthly,2016-07-20,male,2016
1119841,475.0,475.0,Cattle,Agriculture,EG,Egypt,Minia,EGP,2016-07-20,2016-07-20,2016-08-18,14.0,monthly,2016-07-20,male,2016
1120024,700.0,700.0,Services,Services,EG,Egypt,Minia,EGP,2016-07-20,2016-07-20,2016-08-17,14.0,monthly,2016-07-20,male,2016
1119846,350.0,350.0,Livestock,Agriculture,EG,Egypt,Minia,EGP,2016-07-20,2016-07-20,2016-08-10,14.0,monthly,2016-07-20,male,2016
1119935,350.0,350.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2016-07-20,2016-07-20,2016-08-06,14.0,monthly,2016-07-20,male,2016
1120015,475.0,475.0,Auto Repair,Services,EG,Egypt,Baniswef,EGP,2016-07-20,2016-07-20,2016-08-19,14.0,monthly,2016-07-20,male,2016
1119822,350.0,350.0,Fruits & Vegetables,Food,EG,Egypt,Minia,EGP,2016-07-20,2016-07-20,2016-08-01,14.0,monthly,2016-07-20,female,2016
1119995,450.0,1150.0,Retail,Retail,EG,Egypt,Baniswef,EGP,2016-07-20,2016-07-20,,14.0,monthly,2016-07-20,male,2016
1119865,575.0,575.0,Cattle,Agriculture,EG,Egypt,Minia,EGP,2016-07-20,2016-07-20,2016-08-12,14.0,monthly,2016-07-20,male,2016
1120005,575.0,575.0,Cattle,Agriculture,EG,Egypt,Minia,EGP,2016-07-20,2016-07-20,2016-08-11,14.0,monthly,2016-07-20,female,2016
1119870,1150.0,1150.0,Dairy,Agriculture,EG,Egypt,Baniswef,EGP,2016-07-20,2016-07-20,2016-08-03,14.0,monthly,2016-07-20,female,2016
1119862,575.0,575.0,Grocery Store,Food,EG,Egypt,Minia,EGP,2016-07-20,2016-07-20,2016-08-24,14.0,monthly,2016-07-20,male,2016
1119953,350.0,350.0,Retail,Retail,EG,Egypt,Baniswef,EGP,2016-07-20,2016-07-20,2016-08-21,14.0,monthly,2016-07-20,male,2016
1119910,575.0,575.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2016-07-20,2016-07-20,2016-08-22,14.0,monthly,2016-07-20,male,2016
1119850,575.0,575.0,Carpentry,Construction,EG,Egypt,Minia,EGP,2016-07-20,2016-07-20,2016-08-03,14.0,monthly,2016-07-20,male,2016
1129930,475.0,475.0,Clothing Sales,Clothing,EG,Egypt,Baniswef,EGP,2016-08-07,2016-08-07,2016-08-25,14.0,monthly,2016-08-07,male,2016
1129919,575.0,575.0,Home Products Sales,Retail,EG,Egypt,Baniswef,EGP,2016-08-07,2016-08-07,2016-08-18,14.0,monthly,2016-08-07,female,2016
1129926,2275.0,2275.0,Dairy,Agriculture,EG,Egypt,Baniswef,EGP,2016-08-07,2016-08-07,2016-09-15,14.0,monthly,2016-08-07,male,2016
1129935,1150.0,1150.0,Office Supplies,Retail,EG,Egypt,Baniswef,EGP,2016-08-07,2016-08-07,2016-08-18,14.0,monthly,2016-08-07,female,2016
1129929,1150.0,1150.0,Dairy,Agriculture,EG,Egypt,Baniswef,EGP,2016-08-07,2016-08-07,2016-09-08,14.0,monthly,2016-08-07,male,2016
1129925,1150.0,1150.0,Dairy,Agriculture,EG,Egypt,Baniswef,EGP,2016-08-07,2016-08-07,2016-08-17,14.0,monthly,2016-08-07,female,2016
1129920,1150.0,1150.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2016-08-07,2016-08-07,2016-08-25,14.0,monthly,2016-08-07,male,2016
1129928,350.0,350.0,Clothing Sales,Clothing,EG,Egypt,Baniswef,EGP,2016-08-07,2016-08-07,2016-08-17,14.0,monthly,2016-08-07,female,2016
1129922,1150.0,1150.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2016-08-07,2016-08-07,2016-09-14,14.0,monthly,2016-08-07,male,2016
1129934,1150.0,1150.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2016-08-07,2016-08-07,2016-09-15,14.0,monthly,2016-08-07,male,2016
1129927,800.0,800.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2016-08-07,2016-08-07,2016-09-12,14.0,monthly,2016-08-07,male,2016
1129923,1150.0,1150.0,Poultry,Agriculture,EG,Egypt,Baniswef,EGP,2016-08-07,2016-08-07,2016-08-24,14.0,monthly,2016-08-07,female,2016
1129933,1150.0,1150.0,Dairy,Agriculture,EG,Egypt,Baniswef,EGP,2016-08-07,2016-08-07,2016-09-15,14.0,monthly,2016-08-07,male,2016
1129932,1700.0,1700.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2016-08-07,2016-08-07,2016-09-09,14.0,monthly,2016-08-07,male,2016
1129924,1150.0,1150.0,Phone Repair,Services,EG,Egypt,Baniswef,EGP,2016-08-07,2016-08-07,2016-08-19,14.0,monthly,2016-08-07,male,2016
1129936,1150.0,1150.0,Clothing Sales,Clothing,EG,Egypt,Baniswef,EGP,2016-08-07,2016-08-07,2016-09-15,14.0,monthly,2016-08-07,male,2016
1129937,1925.0,1925.0,Fruits & Vegetables,Food,EG,Egypt,Baniswef,EGP,2016-08-07,2016-08-07,2016-08-18,14.0,monthly,2016-08-07,female,2016
1130267,1150.0,1150.0,Farm Supplies,Agriculture,EG,Egypt,Baniswef,EGP,2016-08-08,2016-08-07,2016-09-16,14.0,monthly,2016-08-08,male,2016
1130141,575.0,575.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2016-08-08,2016-08-07,2016-08-17,14.0,monthly,2016-08-08,female,2016
1130126,1150.0,1150.0,Veterinary Sales,Agriculture,EG,Egypt,Baniswef,EGP,2016-08-08,2016-08-07,2016-08-17,14.0,monthly,2016-08-08,female,2016
1130826,575.0,575.0,Poultry,Agriculture,EG,Egypt,Baniswef,EGP,2016-08-09,2016-08-07,2016-08-19,14.0,monthly,2016-08-09,female,2016
1130829,575.0,575.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2016-08-09,2016-08-07,2016-08-24,14.0,monthly,2016-08-09,male,2016
1130818,800.0,800.0,Livestock,Agriculture,EG,Egypt,Baniswef,EGP,2016-08-09,2016-08-07,2016-08-18,14.0,monthly,2016-08-09,female,2016
1130834,575.0,575.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2016-08-09,2016-08-07,2016-08-25,14.0,monthly,2016-08-09,male,2016
1130812,2275.0,2275.0,Cafe,Food,EG,Egypt,Baniswef,EGP,2016-08-09,2016-08-07,2016-08-27,14.0,monthly,2016-08-09,male,2016
1130839,475.0,475.0,Fruits & Vegetables,Food,EG,Egypt,Baniswef,EGP,2016-08-09,2016-08-07,2016-08-22,14.0,monthly,2016-08-09,male,2016
1130843,575.0,575.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2016-08-09,2016-08-07,2016-08-19,14.0,monthly,2016-08-09,female,2016
1130827,1150.0,1150.0,Retail,Retail,EG,Egypt,Baniswef,EGP,2016-08-09,2016-08-07,2016-08-18,14.0,monthly,2016-08-09,female,2016
1130798,575.0,575.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2016-08-09,2016-08-07,2016-08-22,14.0,monthly,2016-08-09,male,2016
1130825,350.0,350.0,Livestock,Agriculture,EG,Egypt,Baniswef,EGP,2016-08-09,2016-08-07,2016-08-18,14.0,monthly,2016-08-09,female,2016
1130842,575.0,575.0,Carpentry,Construction,EG,Egypt,Baniswef,EGP,2016-08-09,2016-08-07,2016-08-21,14.0,monthly,2016-08-09,male,2016
1130822,575.0,575.0,Clothing Sales,Clothing,EG,Egypt,Baniswef,EGP,2016-08-09,2016-08-07,2016-08-19,14.0,monthly,2016-08-09,female,2016
1131332,575.0,575.0,Clothing Sales,Clothing,EG,Egypt,Baniswef,EGP,2016-08-10,2016-08-07,2016-08-20,14.0,monthly,2016-08-10,female,2016
1131255,2275.0,2275.0,Dairy,Agriculture,EG,Egypt,Baniswef,EGP,2016-08-10,2016-08-07,2016-08-19,14.0,monthly,2016-08-10,female,2016
1131355,575.0,575.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2016-08-10,2016-08-07,2016-08-31,14.0,monthly,2016-08-10,male,2016
1131336,350.0,350.0,Poultry,Agriculture,EG,Egypt,Baniswef,EGP,2016-08-10,2016-08-07,2016-08-19,14.0,monthly,2016-08-10,female,2016
1131374,1150.0,1150.0,Bakery,Food,EG,Egypt,Baniswef,EGP,2016-08-10,2016-08-07,2016-09-02,14.0,monthly,2016-08-10,male,2016
1131352,575.0,575.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2016-08-10,2016-08-07,2016-08-21,14.0,monthly,2016-08-10,female,2016
1132001,1150.0,1150.0,Grocery Store,Food,EG,Egypt,Minia,EGP,2016-08-11,2016-08-14,2016-08-24,14.0,monthly,2016-08-11,female,2016
1131946,1150.0,1150.0,Livestock,Agriculture,EG,Egypt,Minia,EGP,2016-08-11,2016-08-14,2016-09-18,14.0,monthly,2016-08-11,male,2016
1132095,925.0,925.0,Poultry,Agriculture,EG,Egypt,Minia,EGP,2016-08-11,2016-08-14,2016-09-15,14.0,monthly,2016-08-11,male,2016
1131937,575.0,575.0,Clothing Sales,Clothing,EG,Egypt,Baniswef,EGP,2016-08-11,2016-08-14,2016-08-25,14.0,monthly,2016-08-11,female,2016
1131914,1375.0,1375.0,Retail,Retail,EG,Egypt,Minia,EGP,2016-08-11,2016-08-14,2016-08-27,14.0,monthly,2016-08-11,female,2016
1132002,925.0,925.0,Services,Services,EG,Egypt,Minia,EGP,2016-08-11,2016-08-14,2016-09-17,14.0,monthly,2016-08-11,male,2016
1132011,925.0,925.0,Cafe,Food,EG,Egypt,Minia,EGP,2016-08-11,2016-08-14,2016-09-16,14.0,monthly,2016-08-11,male,2016
1131995,700.0,700.0,Grocery Store,Food,EG,Egypt,Minia,EGP,2016-08-11,2016-08-14,2016-09-01,14.0,monthly,2016-08-11,male,2016
1131984,475.0,475.0,Carpentry,Construction,EG,Egypt,Minia,EGP,2016-08-11,2016-08-14,2016-08-24,14.0,monthly,2016-08-11,male,2016
1131949,925.0,925.0,Grocery Store,Food,EG,Egypt,Minia,EGP,2016-08-11,2016-08-14,2016-08-25,14.0,monthly,2016-08-11,female,2016
1131930,575.0,575.0,Grocery Store,Food,EG,Egypt,Minia,EGP,2016-08-11,2016-08-14,2016-08-22,14.0,monthly,2016-08-11,female,2016
1131933,800.0,800.0,Clothing Sales,Clothing,EG,Egypt,Minia,EGP,2016-08-11,2016-08-14,2016-08-24,14.0,monthly,2016-08-11,female,2016
1131923,350.0,350.0,Grocery Store,Food,EG,Egypt,Minia,EGP,2016-08-11,2016-08-14,2016-08-21,14.0,monthly,2016-08-11,female,2016
1131941,1150.0,1150.0,Restaurant,Food,EG,Egypt,Minia,EGP,2016-08-11,2016-08-14,2016-09-08,14.0,monthly,2016-08-11,male,2016
1143904,1700.0,1700.0,Retail,Retail,EG,Egypt,Baniswef,EGP,2016-09-01,2016-09-05,2016-10-17,14.0,monthly,2016-09-01,male,2016
1143915,2275.0,2275.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2016-09-01,2016-09-05,2016-09-18,14.0,monthly,2016-09-01,female,2016
1143951,1150.0,1150.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2016-09-01,2016-09-05,2016-09-18,14.0,monthly,2016-09-01,female,2016
1143883,925.0,925.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2016-09-01,2016-09-05,2016-09-11,14.0,monthly,2016-09-01,female,2016
1143924,800.0,800.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2016-09-01,2016-09-05,2016-09-19,14.0,monthly,2016-09-01,male,2016
1143908,1150.0,1150.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2016-09-01,2016-09-05,2016-09-14,14.0,monthly,2016-09-01,female,2016
1143935,575.0,575.0,Sewing,Services,EG,Egypt,Baniswef,EGP,2016-09-01,2016-09-05,2016-09-15,14.0,monthly,2016-09-01,female,2016
1143927,800.0,800.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2016-09-01,2016-09-05,2016-09-18,14.0,monthly,2016-09-01,male,2016
1143906,1150.0,1150.0,Carpentry,Construction,EG,Egypt,Baniswef,EGP,2016-09-01,2016-09-05,2016-09-18,14.0,monthly,2016-09-01,male,2016
1143941,1150.0,1150.0,Livestock,Agriculture,EG,Egypt,Baniswef,EGP,2016-09-01,2016-09-05,2016-09-15,14.0,monthly,2016-09-01,female,2016
1143899,1150.0,1150.0,Clothing Sales,Clothing,EG,Egypt,Baniswef,EGP,2016-09-01,2016-09-05,2016-09-18,14.0,monthly,2016-09-01,male,2016
1145146,800.0,800.0,Retail,Retail,EG,Egypt,Baniswef,EGP,2016-09-04,2016-09-05,2016-09-18,14.0,monthly,2016-09-04,female,2016
1145148,575.0,575.0,Hardware,Retail,EG,Egypt,Baniswef,EGP,2016-09-04,2016-09-05,2016-09-18,14.0,monthly,2016-09-04,male,2016
1145698,1150.0,1150.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2016-09-05,2016-09-05,2016-09-21,14.0,monthly,2016-09-05,male,2016
1147509,925.0,925.0,Sewing,Services,EG,Egypt,Minia,EGP,2016-09-08,2016-09-10,2016-09-19,14.0,monthly,2016-09-08,female,2016
1147505,1700.0,1700.0,Clothing Sales,Clothing,EG,Egypt,Minia,EGP,2016-09-08,2016-09-10,2016-09-21,14.0,monthly,2016-09-08,female,2016
1147574,1150.0,1150.0,Clothing Sales,Clothing,EG,Egypt,Minia,EGP,2016-09-08,2016-09-10,2016-09-26,14.0,monthly,2016-09-08,male,2016
1147563,2275.0,2275.0,Vehicle Repairs,Services,EG,Egypt,Minia,EGP,2016-09-08,2016-09-10,2016-09-24,14.0,monthly,2016-09-08,male,2016
1147590,1700.0,1700.0,Electrical Goods,Retail,EG,Egypt,Minia,EGP,2016-09-08,2016-09-10,2016-09-26,14.0,monthly,2016-09-08,male,2016
1147711,1150.0,1150.0,Shoe Sales,Retail,EG,Egypt,Minia,EGP,2016-09-08,2016-09-10,2016-09-20,14.0,monthly,2016-09-08,female,2016
1147537,575.0,575.0,Grocery Store,Food,EG,Egypt,Minia,EGP,2016-09-08,2016-09-10,2016-09-19,14.0,monthly,2016-09-08,female,2016
1147528,575.0,575.0,Home Products Sales,Retail,EG,Egypt,Minia,EGP,2016-09-08,2016-09-10,2016-09-23,14.0,monthly,2016-09-08,female,2016
1155687,800.0,800.0,Clothing Sales,Clothing,EG,Egypt,Baniswef,EGP,2016-09-22,2016-10-01,2016-10-19,14.0,monthly,2016-09-22,female,2016
1155748,925.0,925.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2016-09-22,2016-10-01,2016-10-18,14.0,monthly,2016-09-22,male,2016
1155523,575.0,575.0,Livestock,Agriculture,EG,Egypt,Minia,EGP,2016-09-22,2016-10-01,2016-09-28,14.0,monthly,2016-09-22,female,2016
1155542,575.0,575.0,Clothing Sales,Clothing,EG,Egypt,Minia,EGP,2016-09-22,2016-10-01,2016-10-19,14.0,monthly,2016-09-22,male,2016
1155699,800.0,800.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2016-09-22,2016-10-01,2016-10-19,14.0,monthly,2016-09-22,male,2016
1155691,575.0,575.0,Retail,Retail,EG,Egypt,Baniswef,EGP,2016-09-22,2016-10-01,2016-10-08,14.0,monthly,2016-09-22,female,2016
1155577,575.0,575.0,Cafe,Food,EG,Egypt,Minia,EGP,2016-09-22,2016-10-01,2016-10-18,14.0,monthly,2016-09-22,male,2016
1155731,1150.0,1150.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2016-09-22,2016-10-01,2016-10-03,14.0,monthly,2016-09-22,female,2016
1155722,800.0,800.0,Clothing Sales,Clothing,EG,Egypt,Baniswef,EGP,2016-09-22,2016-10-01,2016-10-18,14.0,monthly,2016-09-22,female,2016
1155719,1150.0,1150.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2016-09-22,2016-10-01,2016-10-25,14.0,monthly,2016-09-22,male,2016
1155566,575.0,575.0,Cattle,Agriculture,EG,Egypt,Minia,EGP,2016-09-22,2016-10-01,2016-09-29,14.0,monthly,2016-09-22,male,2016
1155726,1150.0,1150.0,Bakery,Food,EG,Egypt,Baniswef,EGP,2016-09-22,2016-10-01,2016-10-21,14.0,monthly,2016-09-22,male,2016
1155559,1150.0,1150.0,Grocery Store,Food,EG,Egypt,Minia,EGP,2016-09-22,2016-10-01,2016-10-17,14.0,monthly,2016-09-22,male,2016
1155754,1150.0,1150.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2016-09-22,2016-10-01,2016-10-01,14.0,monthly,2016-09-22,female,2016
1155553,575.0,575.0,Cattle,Agriculture,EG,Egypt,Minia,EGP,2016-09-22,2016-10-01,2016-10-17,14.0,monthly,2016-09-22,male,2016
1155686,575.0,575.0,Carpentry,Construction,EG,Egypt,Baniswef,EGP,2016-09-22,2016-10-01,2016-09-29,14.0,monthly,2016-09-22,male,2016
1155571,925.0,925.0,Clothing Sales,Clothing,EG,Egypt,Minia,EGP,2016-09-22,2016-10-01,2016-10-18,14.0,monthly,2016-09-22,female,2016
1155742,1150.0,1150.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2016-09-22,2016-10-01,2016-10-09,14.0,monthly,2016-09-22,female,2016
1159052,1150.0,1150.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2016-09-27,2016-10-01,2016-10-22,14.0,monthly,2016-09-27,male,2016
1159038,2825.0,2825.0,Clothing Sales,Clothing,EG,Egypt,Baniswef,EGP,2016-09-27,2016-10-01,2016-10-21,14.0,monthly,2016-09-27,female,2016
1159049,575.0,575.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2016-09-27,2016-10-01,2016-10-16,14.0,monthly,2016-09-27,female,2016
1159610,1150.0,1150.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2016-09-28,2016-10-01,2016-10-31,14.0,monthly,2016-09-28,male,2016
1159606,1150.0,1150.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2016-09-28,2016-10-01,2016-10-17,14.0,monthly,2016-09-28,female,2016
1161799,575.0,575.0,Grocery Store,Food,EG,Egypt,Minia,EGP,2016-10-03,2016-10-01,2016-10-17,14.0,monthly,2016-10-03,female,2016
